combined-vivo-silico-study-mechanobiological-mechanisms-during-endochondral-ossification-bone|Witt, Florian/Petersen, Ansgar/Seidel, Robin/Vetter, Andreas/Weinkamer, Richard/Duda, Georg N. (2011): Combined In Vivo/In Silico Study of Mechanobiological Mechanisms During Endochondral Ossification in Bone. In: Annals of Biomedical Engineering, vol. 39, no. 10, pp. 2531–254, DOI: 10.1007/s10439-011-0338-x.
iconography-upper-paleolithic-cave-paintings-methodological-considerations|Grube, Gernot (2013): Iconography of Upper Paleolithic Cave Paintings – Methodological Considerations.In: IFRAO 2013 Proceedings. American Indian Rock Art, vol. 40. American Rock Art Research Association, pp. 1135–1144. 
di-maio-et-al-2015-wie-partner-einander-bewegen-partnerschaftliche-effekte-auf-die-korperliche-aktivitat-poster-anlasslich-des-12-kongresses-der-fachtagung-gesundheitspsychologie-2015-graz-osterreich-httpstaticuni-grazfileadminver|Di Maio et al. (2015).  Wie Partner einander bewegen - partnerschaftliche Effekte auf die körperliche Aktivität. Poster anlässlich des 12. Kongresses der Fachtagung Gesundheitspsychologie 2015 in Graz, Österreich. _(http://static.uni-graz.at/fileadmin/ver
digitisation-library-material-caught-between-user-demands-and-preservation-cirinna-chiara-und-maurizio-lunghi-hrsg-cultural-heritage-line-empowering-users-active-role-user-communities|Digitisation of Library Material: Caught Between User Demands and Preservation? In: Cirinná, Chiara und Maurizio Lunghi (Hrsg.), Cultural Heritage on line. Empowering users: an active role for user communities
universitatssammlungen|Weber, Cornelia (2012):Universitätssammlungen. In: Europäische Geschichte Online (EGO). Hg. vom Leibniz-Institut für Europäische Geschichte (IEG), 16. Juli. Online unter: http://www.ieg-ego.eu/weberc-2012-de (zuletzt aufgerufen: 18. Juli 2016).
im-bildlabor-der-neurochirurgie-ein-interdisziplinarer-bildgefuhrter-fallbericht|Friedrich, Kathrin/Picht, Thomas/Queisner, Moritz/Roethe, Anna (2015): Im Bildlabor der Neurochirurgie. Ein interdisziplinärer bildgeführter Fallbericht.In: Schäffner, Wolfgang/Bredekamp, Horst (Hg.): Haare hören – Strukturen wissen – Räume agieren. Berichte aus dem Interdisziplinären Labor Bild Wissen Gestaltung. Bielefeld: transcript, S. 31–44.
elena-semenova-formalisierung-einer-domane-als-zentrale-fragestellung-der-ontologieentwicklung-theoretische-voruberlegungen-und-praktische-erfahrungen-bei-der-entwicklung-der-ontologie-fur-die-wissenschaftsdisziplinen-verfugbarkeit-von-informatione|Elena Semenova: Formalisierung einer Domäne als zentrale Fragestellung der Ontologieentwicklung. Theoretische Vorüberlegungen und praktische Erfahrungen bei der Entwicklung der Ontologie für die Wissenschaftsdisziplinen. In: Verfügbarkeit von Informatione
situ-synthesis-semiconductor-nanocrystals-surface-tubular-j-aggregates|Rabe, Jürgen P. et al. (2014):In Situ Synthesis of Semiconductor Nanocrystals at the Surface of Tubular J Aggregates. In: J. Mater. Chem. C, no. 2, pp. 9141–9148. doi: 10.1039/C4TC01724B.
ausblick-die-vergangenheit-die-interaktive-medienstation-juraskop|Hennig, Jochen (2015):Ausblick in die Vergangenheit. Die interaktive Medienstation Juraskop.In: Heumann, Ina/Hermannstädter, Anita/Pannhorst, Kerstin (Hg.): Wissensdinge. Geschichten aus dem Naturkundemuseum. Berlin: Nicolai Verlag, S. 238–239.
dessau-1945-moderne-zerstort|Oswalt, Philipp für die Stiftung Bauhaus Dessau (Hg.) (2014):Dessau 1945: Moderne zerstört.Dessau: Stiftung Bauhaus Dessau.
einleitung|te Heesen, Anke/Schulze, Mario (2015): Einleitung.In: Dies./Schulze, Mario/Dold, Vincent (Hg.) (2015): Museumskrise und Ausstellungserfolg. Die Entwicklung der Geschichtsausstellung in den Siebzigern. Berlin: Humboldt-Universität zu Berlin, S. 7–17.
science-behind-around-and-after-trees|Stach, Thomas (2015): Science behind, around, and after trees.In: BioScience, vol. 65, pp. 118–119. doi: 10.1093/biosci/biu205.
making-makes-sense-craft-exploratory-mode-thinking|Ribault, Patricia (2011): Making makes sense. Craft as an exploratory mode of thinking.In:  Making Sense. For an Effective Aesthetics, Lorna Collins and Elizabeth Rush (Eds.), Oxford, Peter Lang, 2011
tradition-question-glassblowing-murano-tunisia-and-afghanistan|Ribault, Patricia (2010): Tradition in question: Glassblowing in Murano, Tunisia and AfghanistanIn: The Journal of Modern Craft, 3,  2, 2010. DOI:10.2752/174967810X12774789403645
einfuhrung-die-digitalisierung-von-gedrucktem-kulturgut-ein-handbuch-fur-einsteiger|Weymann, Anna (2010): Einführung in die Digitalisierung von gedrucktem Kulturgut. Ein Handbuch für Einsteiger. Berlin: Ibero-Amerikanisches Institut/Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik IPK.
museum-archiv-universitat-zur-grundungsgeschichte-der-berliner-universitatsmuseen|Brüning, Jochen (2006): Museum, Archiv, Universität: Zur Gründungsgeschichte der Berliner Universitätsmuseen. In: Graf, Bernhard/Möbius, Hanno (Hg.): Zur Geschichte der Museen im 19. Jahrhundert 1789–1918. Berlin: G+H Verlag, S. 86–101.
"reprasentationsketten|August, Jana/Hennig, Jochen (2008):Repräsentationsketten.In: Bredekamp, Horst; Schneider, Birgit; Dünkel, Vera (Hg.): Das Technische Bild. Kompendium zu einer Stilgeschichte wissenschaftlicher Bilder. Berlin: Akademie Verlag, S. 96-99."
fur-europas-sprachen-die-historische-dimension-europaischer-mehrsprachigkeit|Trabant, Jürgen (2014):Für Europas Sprachen! Die historische Dimension europäischer Mehrsprachigkeit.In: Dokumentation Kolloquium Kunst und Sprache (2013), Genshagener Noten.
achromatic-reasoning-relation-gray-and-scale-radiology_2|Friedrich, Kathrin (2015): Achromatic Reasoning – On the Relation of Gray and Scale in Radiology.In: Leonardo, vol. 48, no. 1, pp. 66–67. doi: 10.1162/LEON_a_00898.
dynamics-ethanol-and-water-mixtures-observed-selfadjusting-molecularly-thin-slit-pore|Rabe, Jürgen P./Severin, N./Sokolov, I. M. (2014): Dynamics of Ethanol and Water Mixtures Observed in a Selfadjusting Molecularly Thin Slit Pore. In: Langmuir, vol. 30, no. 12, pp. 3455–3459. doi: 10.1021/la404818a.
archiving-networked-world-resource-description-framework|Seadle, Michael (2013): Archiving in the networked world: resource description framework.In: Library Hi Tech, vol. 31, iss. 1, pp. 182–188.
"triazine-based-graphitic-carbon-nitride-two-dimensional-semiconductor|Rabe, Jürgen P. et al. (2014): Triazine-Based, Graphitic Carbon Nitride: A Two-Dimensional Semiconductor. In: Angew. Chem. Int. Ed., Nr. 53, S. 7450–7455. doi: 10.1002/anie.201402191; Angew. Chem., Nr. 126, S. 7580–7585. doi: 10.1002/ange.201402191."
thermosensitive-hollow-janus-dumbbells|Rabe, Jürgen P. et al. (2014): Thermosensitive Hollow Janus Dumbbells. In: Colloid Polym. Sci., no. 292, pp. 1785–1793. doi: 10.1007/s00396-014-3287-8.
hydration-bilayered-graphene-oxide|Rabe, Jürgen P. et al. (2014): Hydration of Bilayered Graphene Oxide. In: Nano Lett., no. 14, pp. 3993–3998. doi: 10.1021/nl5013689.
biantennary-oligoglycines-and-glyco-oligoglycines-self-associating-aqueous-medium|Rabe, Jürgen P. et al. (2014): Biantennary Oligoglycines and Glyco-Oligoglycines Self-Associating in Aqueous Medium. In: Beilstein J. Org. Chem., no. 10, pp. 1372–1382. doi: 10.3762/bjoc.10.140.
sonic-skills-konferenzbericht-zur-konferenz-sonic-skills-der-universitat-maastricht|Maier, Carla J. (2014): Sonic Skills. Konferenzbericht zur Konferenz Sonic Skills an der Universität Maastricht. In: soundstudieslab.org.
terminologiemanagementsysteme-der-nachstens-generation-schlussel-fur-den-fachwortschatz|Stein, Christian/Schnieder, Lars/Schielke, Arno (2011):Terminologiemanagementsysteme der nächstens Generation – Schlüssel für den Fachwortschatz. In: eDITion – Fachzeitschrift für Terminologie, Nr. 1/2011, S. 26-31.
stimmklang-denken-klangwissen-horen-rezension-von-ulrike-sowodnioks-stimmklang-und-freiheit-zur-auditiven-wissenschaft-des-korpers|Maier, Carla J. (2014): Stimmklang Denken, Klangwissen Hören. Rezension von Ulrike Sowodniok’s »Stimmklang und Freiheit. Zur auditiven Wissenschaft des Körpers«. In: vox humana, Jg. 9, Nr. 3.
matematica-e-fascismo-il-caso-di-berlino|Brüning, Jochen (2000): Matematica e fascismo – Il caso di Berlino.In: Emmer, Michele (Hg.): Matematika e Cultura. Mailand: Springer Italie, S. 49–65.
alte-narretei-neue-narrative-zeit-und-raummanipulation-im-transmedialen-storytelling|Stein, Christian (2015): Alte Narretei, neue Narrative – Zeit- und Raummanipulation im transmedialen Storytelling.In: Jan Röhnert (Hg.): Technische Beschleunigung – Ästhetische Verlangsamung. Mobile Inszenierung in Literatur, Film, Musik, Alltag und Politik. Köln: Böhlau. S.123–133.
die-lesbarkeit-der-objekte-das-hermann-von-helmholtz-zentrum-und-seine-ziele|Brüning, Jochen (2003): Die Lesbarkeit der Objekte. Das Hermann von Helmholtz-Zentrum und seine Ziele.In: Vodosek, Peter (Hg.): Kooperation und Konkurrenz: Bibliotheken im Kontext von Kulturinstitutionen. Wiesbaden: Harrassowitz.
servicehaus-und-selbstversorgung-modelle-des-haushaltens-der-globalisierung-des-stadtischen-stoffwechsels|Oswalt, Philipp (2014): Servicehaus und Selbstversorgung – Modelle des Haushaltens in der Globalisierung des städtischen Stoffwechsels.In: ARCH+. Zeitschrift für Architektur und Städtebau, Nr. 218, S. 104–109.
specificity-learned-parallelism-dual-memory-retrieval|Strobach, Tilo/Schubert, Torsten/Pashler, Harold/Rickard, Timothy (2014):The specificity of learned parallelism in dual memory retrieval.In: Memory & Cognition, Jg. 42, Nr. 4, S. 552–569.
medial-persona-tectonics-medial-imaginarium|Schulze, Holger (2014): The Medial Persona. Tectonics of the Medial Imaginarium.In: Wyss, Eva Lia (ed.): Communication of Love. Mediatized Intimacy from Love Letters to SMS. Interdisciplinary and Historical Studies. Bielefeld: transcript, pp. 299–305.
lattice-matching-determining-factor-molecular-tilt-and-multilayer-growth-mode-nanographene-hexa-peri-hexabenzocoronene|Rabe, Jürgen P. et al. (2014): Lattice Matching as the Determining Factor for Molecular Tilt and Multilayer Growth Mode of the Nanographene Hexa-peri-hexabenzocoronene. In: ACS Appl. Mater. Interfaces, no. 6, pp. 21484–21493. doi: 10.1021/am506465b.
experience-comes-whole-zum-rhythmus-der-kunsterfahrung|Lauschke, Marion (2015): »Experience Comes Whole«. Zum Rhythmus der Kunsterfahrung.In: Engel, Franz/Marienberg, Sabine (Hg.): Das Entgegenkommende Denken. Actus et Imago. Berliner Schriften zur Bildaktforschung und Verkörperungsphilosophie, Bd. 15. Berlin: De Gruyter, S. 75a–86. doi: 10.1515/9783110430899-006.
light-induced-contraction-and-extension-single-macromolecules-modified-graphite-surface|Rabe, Jürgen P. et al. (2014): Light-Induced Contraction and Extension of Single Macromolecules on a Modified Graphite Surface. In: ACS Nano, no. 8, pp. 11987-11993. doi: 10.1021/nn505325w.
structure-fundamental-groups-conic-line-arrangements-having-cycle-their-graph|Friedman, Michael/Garber, David (2014): On the Structure of Fundamental Groups of Conic-Line Arrangements Having a Cycle in Their Graph. In: Topology Appl., Nr. 177, S. 34–58.
geld-zeit-automat_2|Kassung, Christian (2014):Geld, Zeit, Automat.In: Macho, Thomas (Hg.): Bonds. Schuld, Schulden und andere Verbindlichkeiten. München: Wilhelm Fink Verlag, S. 521–535.
von-der-hand-den-mund-zur-entstehung-von-sprache|Trabant, Jürgen (2015): Von der Hand in den Mund – Zur Entstehung von Sprache.In: Böhme, Hartmut/Kordaß, Bernd/Slominski, Beate (Hg.): Das Dentale. Faszination des oralen Systems in Wissenschaft und Kultur. Berlin: Quintessenz Verlag, S. 91–101. 
anthropozan-30-meilensteine-auf-dem-weg-ein-neues-erdzeitalter-eine-comic-anthologie|Hamann, Alexandra/Leinfelder, Reinhold/Trischler, Helmuth/Wagenbreth, Hennig  (Hg.) (2014): Anthropozän. 30 Meilensteine auf dem Weg in ein neues Erdzeitalter. Eine Comic-Anthologie. In Kooperation mit einer Seminarklasse der Universität der Künste Berlin. München: Verlag Deutsches Museum.
hubert-fichtes-medien|__________________________________________________________________________________________________________________________________________________________________________________________Krauthausen, Karin/Kammer, Stephan (Hg.) (2014):Hubert Fichtes Medien.Zürich u.a.: diaphanes.
privater-haushalt-und-stadtischer-stoffwechsel-eine-geschichte-vor-verdichtung-und-auslagerung-berlin-1700-1930|Barthel, Stephan/Oswalt, Philipp/Schmidt, Anne/Mende, Julia von (2014): Privater Haushalt und Städtischer Stoffwechsel – Eine Geschichte vor Verdichtung und Auslagerung Berlin 1700 – 1930. In: Arch+. Zeitschrift für Architektur und Städtebau, Nr. 218, S. 92–104.
die-situation-des-klangs-grundlagen-einer-kulturgeschichte-des-horens|Schulze, Holger (2014): Die Situation des Klangs. Grundlagen einer Kulturgeschichte des Hörens.In: Dirk Matejovski (Hg.): Resonanzräume. Medienkulturen des Akustischen. Düsseldorf: University Press Düsseldorf, S. 107–135.
ubiquitares-video-uber-happy-von-pharrell-williams-rolling-stone-von-bob-dylan-und-guy-von-lady-gaga|Schulze, Holger (2014): Ubiquitäres Video. Über Happy von Pharrell Williams, Like A Rolling Stone von Bob Dylan und G.U.Y. von Lady Gaga. In: Texte zur Kunst, Jg. 24, Nr. 94, S. 186–192.
wer-gestaltet-die-gestaltung-praxis-theorie-und-geschichte-des-partizipatorischen-designs|Mareis, Claudia/Held, Matthias/Joost, Gesche (Hg.) (2013)_:Wer gestaltet die Gestaltung? _Praxis, Theorie und Geschichte des partizipatorischen Designs.Bielefeld: transcript.
formalisierende-anordnung-notat-zeichen-und-modell_2|Mahr, Bernd (2014):Formalisierende Anordnung. Notat, Zeichen und Modell.In:  Balke, Friedrich/Siegert, Bernhard/Vogl, Joseph (Hg.) (2014): Modelle und Modellierung. Paderborn: Wilhelm Fink Verlag, S. 115–128.
reader-information-design-die-welt-bildern-erklaren|Kraft, Sabine/Krausse, Joachim/Schneider, Philipp (2013): Reader Information Design. Die Welt in Bildern erklären. In: Arch+. Zeitschrift für Architektur und Städtebau, Nr. 213, S. 205–236. 
structure-conjugation-free-fundamental-groups-conic-line-arrangements|Friedman, Michael/Garber, David (2014):On the Structure of Conjugation-Free Fundamental Groups of Conic-Line Arrangements.In: Journal of Homotopy and Related Structures, Nr. 9, S. 1–50.
reproduction-brachyura|McLay Colin L./Becker Carola (2015): Reproduction in Brachyura. In: Castro, Peter/Davie, Peter J. F./Guinot, Danièle/Schram, Frederick R./von Vaupel Klein, J.C. (eds.): Decapoda-Brachyura, vol. 9, part C-I. Leiden: Brill, pp. 185–243.
origin-mechanical-strain-sensitivity-pentacene-thin-film-transistors|Rabe, Jürgen P. et. al. (2013):Origin of Mechanical Strain Sensitivity of Pentacene Thin-Film Transistors.In: Organic Electronics 14 (2013), S. 1323–1329.
synthesis-candidates-spielen-mit-zweck-der-molekularbiologie|Friedrich, Kathrin (2013): Synthesis Candidates - Spielen mit Zweck in der Molekularbiologie.In: G. Gramelsberger/P. Bexte/W. Kogge (Hg.): Synthesis. Zur Konjunktur eines philosophischen Begriffs in Wissenschaft und Technik. Bielefeld: Transcript. S. 193-208.
fur-immer-krise-fragen-der-reprasentation-museen-fur-nichteuropaische-kunste-und-kulturen|Schulze, Mario (2015): »Für immer Krise? Fragen der Repräsentation in Museen für nichteuropäische Künste und Kulturen«. Symposiumsbericht für das Humboldt Lab Dahlem.
neuer-blick-auf-die-neue-typographie-die-rezeption-der-avantgarde-der-typografischen-fachwelt-der-1920er-jahre|Meer, Julia (2015): Neuer Blick auf die Neue Typographie – Die Rezeption der Avantgarde in der typografischen Fachwelt der 1920er Jahre. Bielefeld: transcript. 
kolonialismus-im-kasten-erinnern-und-vergessen-im-dhm|Bauche, Manuela/Lerp, Dörte/Lewerenz, Susann/Muschalek, Marie/Weber, Kristin (2013): Kolonialismus im Kasten. Erinnern und Vergessen im DHM. In: publikative.org, 26. Februar. 
current-and-potential-utility-transcranial-magnetic-stimulation-diagnostics-brain-tumor-surgery|Picht, Thomas (2014):Current and potential utility of transcranial magnetic stimulation in the diagnostics before brain tumor surgery. In: CNS Oncol., Jg. 3, Nr. 4, S. 299–310.
pourquoi-humboldt|Trabant, Jürgen (2014): Pourquoi Humboldt?In: Archaimbault, Sylvie/Fournier, Jean-Marie/Raby, Valérie (Hg.): Penser l´histoire des savoirs linguistiques. Hommage á Sylvain Auroux. Lyon: ENS Éditions, S. 573–585.
results-non-destructive-instrumental-analysis-xrf-ftir-spectroscopy-and-microscopy|Hahn, Oliver (2014): Results of non-destructive Instrumental Analysis. XRF-, FTIR-Spectroscopy and Microscopy. In: Bredekamp, Horst (Hg.): A Galileo Forgery: Unmasking the New York Sidereus nuncius. Berlin:  De Gruyter, S. 77–87. 
mechanical-role-metal-ions-biogenic-protein-based-materials|Degtyar, E./Harrington, M.J./Politi, Y./Fratzl, Peter (2014): The Mechanical Role of Metal Ions in Biogenic Protein-Based Materials. In: Angew Chem Int Edit. 53, 2014, 12026-44. 
henry-david-thoreau-oder-ist-das-wohnen-dem-experiment-zuganglich|Krausse, Joachim (2014): Henry David Thoreau – Oder: Ist das Wohnen dem Experiment zugänglich?In: Arch+. Zeitschrift für Architektur und Städtebau, Nr. 218, S. 18–19.
